variable_1,variable_2,quadratic_coefficient,conflict_type
x_4_32,x_20_42,8.0,crossing_pair
x_4_32,x_20_43,8.0,crossing_pair
x_4_32,x_21_37,8.0,crossing_pair
x_4_32,x_21_38,8.0,crossing_pair
x_4_32,x_21_39,8.0,crossing_pair
x_4_32,x_21_42,8.0,crossing_pair
x_4_32,x_21_43,8.0,crossing_pair
x_4_32,x_22_32,8.0,shared_nucleotide
x_4_32,x_22_37,8.0,crossing_pair
x_4_32,x_22_38,8.0,crossing_pair
x_4_32,x_22_39,8.0,crossing_pair
x_4_32,x_22_41,8.0,crossing_pair
x_4_32,x_22_42,8.0,crossing_pair
x_4_32,x_22_43,8.0,crossing_pair
x_4_32,x_23_37,8.0,crossing_pair
x_4_32,x_23_38,8.0,crossing_pair
x_4_32,x_23_39,8.0,crossing_pair
x_4_32,x_23_42,8.0,crossing_pair
x_4_32,x_23_43,8.0,crossing_pair
x_4_32,x_24_37,8.0,crossing_pair
x_4_32,x_24_38,8.0,crossing_pair
x_4_32,x_24_39,8.0,crossing_pair
x_4_32,x_24_42,8.0,crossing_pair
x_4_32,x_24_43,8.0,crossing_pair
x_4_32,x_25_34,8.0,crossing_pair
x_4_32,x_25_40,8.0,crossing_pair
x_4_32,x_25_44,8.0,crossing_pair
x_4_32,x_26_37,8.0,crossing_pair
x_4_32,x_26_38,8.0,crossing_pair
x_4_32,x_26_39,8.0,crossing_pair
x_4_32,x_26_42,8.0,crossing_pair
x_4_32,x_26_43,8.0,crossing_pair
x_4_32,x_27_37,8.0,crossing_pair
x_4_32,x_27_38,8.0,crossing_pair
x_4_32,x_27_39,8.0,crossing_pair
x_4_32,x_27_42,8.0,crossing_pair
x_4_32,x_27_43,8.0,crossing_pair
x_4_32,x_28_37,8.0,crossing_pair
x_4_32,x_28_38,8.0,crossing_pair
x_4_32,x_28_39,8.0,crossing_pair
x_4_32,x_28_42,8.0,crossing_pair
x_4_32,x_28_43,8.0,crossing_pair
x_4_32,x_29_37,8.0,crossing_pair
x_4_32,x_29_38,8.0,crossing_pair
x_4_32,x_29_39,8.0,crossing_pair
x_4_32,x_29_42,8.0,crossing_pair
x_4_32,x_29_43,8.0,crossing_pair
x_4_32,x_30_34,8.0,crossing_pair
x_4_32,x_30_35,8.0,crossing_pair
x_4_32,x_30_36,8.0,crossing_pair
x_4_32,x_30_40,8.0,crossing_pair
x_4_32,x_30_44,8.0,crossing_pair
x_4_32,x_31_37,8.0,crossing_pair
x_4_32,x_31_38,8.0,crossing_pair
x_4_32,x_31_39,8.0,crossing_pair
x_4_32,x_31_42,8.0,crossing_pair
x_4_32,x_31_43,8.0,crossing_pair
x_4_32,x_32_40,8.0,shared_nucleotide
x_4_32,x_32_44,8.0,shared_nucleotide
x_4_37,x_4_38,8.0,shared_nucleotide
x_4_37,x_4_39,8.0,shared_nucleotide
x_4_37,x_4_41,8.0,shared_nucleotide
x_4_37,x_4_42,8.0,shared_nucleotide
x_4_37,x_4_43,8.0,shared_nucleotide
x_4_37,x_5_40,8.0,crossing_pair
x_4_37,x_5_44,8.0,crossing_pair
x_4_37,x_6_37,8.0,shared_nucleotide
x_4_37,x_6_38,8.0,crossing_pair
x_4_37,x_6_39,8.0,crossing_pair
x_4_37,x_6_42,8.0,crossing_pair
x_4_37,x_6_43,8.0,crossing_pair
x_4_37,x_7_37,8.0,shared_nucleotide
x_4_37,x_7_38,8.0,crossing_pair
x_4_37,x_7_39,8.0,crossing_pair
x_4_37,x_7_42,8.0,crossing_pair
x_4_37,x_7_43,8.0,crossing_pair
x_4_37,x_8_37,8.0,shared_nucleotide
x_4_37,x_8_38,8.0,crossing_pair
x_4_37,x_8_39,8.0,crossing_pair
x_4_37,x_8_42,8.0,crossing_pair
x_4_37,x_8_43,8.0,crossing_pair
x_4_37,x_9_37,8.0,shared_nucleotide
x_4_37,x_9_38,8.0,crossing_pair
x_4_37,x_9_39,8.0,crossing_pair
x_4_37,x_9_42,8.0,crossing_pair
x_4_37,x_9_43,8.0,crossing_pair
x_4_37,x_10_40,8.0,crossing_pair
x_4_37,x_10_44,8.0,crossing_pair
x_4_37,x_11_40,8.0,crossing_pair
x_4_37,x_11_44,8.0,crossing_pair
x_4_37,x_12_40,8.0,crossing_pair
x_4_37,x_12_44,8.0,crossing_pair
x_4_37,x_13_37,8.0,shared_nucleotide
x_4_37,x_13_38,8.0,crossing_pair
x_4_37,x_13_39,8.0,crossing_pair
x_4_37,x_13_41,8.0,crossing_pair
x_4_37,x_13_42,8.0,crossing_pair
x_4_37,x_13_43,8.0,crossing_pair
x_4_37,x_14_40,8.0,crossing_pair
x_4_37,x_14_44,8.0,crossing_pair
x_4_37,x_15_40,8.0,crossing_pair
x_4_37,x_15_44,8.0,crossing_pair
x_4_37,x_16_37,8.0,shared_nucleotide
x_4_37,x_16_38,8.0,crossing_pair
x_4_37,x_16_39,8.0,crossing_pair
x_4_37,x_16_41,8.0,crossing_pair
x_4_37,x_16_42,8.0,crossing_pair
x_4_37,x_16_43,8.0,crossing_pair
x_4_37,x_17_37,8.0,shared_nucleotide
x_4_37,x_17_38,8.0,crossing_pair
x_4_37,x_17_39,8.0,crossing_pair
x_4_37,x_17_42,8.0,crossing_pair
x_4_37,x_17_43,8.0,crossing_pair
x_4_37,x_18_40,8.0,crossing_pair
x_4_37,x_18_44,8.0,crossing_pair
x_4_37,x_19_40,8.0,crossing_pair
x_4_37,x_19_44,8.0,crossing_pair
x_4_37,x_20_37,8.0,shared_nucleotide
x_4_37,x_20_38,8.0,crossing_pair
x_4_37,x_20_39,8.0,crossing_pair
x_4_37,x_20_41,8.0,crossing_pair
x_4_37,x_20_42,8.0,crossing_pair
x_4_37,x_20_43,8.0,crossing_pair
x_4_37,x_21_37,8.0,shared_nucleotide
x_4_37,x_21_38,8.0,crossing_pair
x_4_37,x_21_39,8.0,crossing_pair
x_4_37,x_21_42,8.0,crossing_pair
x_4_37,x_21_43,8.0,crossing_pair
x_4_37,x_22_37,8.0,shared_nucleotide
x_4_37,x_22_38,8.0,crossing_pair
x_4_37,x_22_39,8.0,crossing_pair
x_4_37,x_22_41,8.0,crossing_pair
x_4_37,x_22_42,8.0,crossing_pair
x_4_37,x_22_43,8.0,crossing_pair
x_4_37,x_23_37,8.0,shared_nucleotide
x_4_37,x_23_38,8.0,crossing_pair
x_4_37,x_23_39,8.0,crossing_pair
x_4_37,x_23_42,8.0,crossing_pair
x_4_37,x_23_43,8.0,crossing_pair
x_4_37,x_24_37,8.0,shared_nucleotide
x_4_37,x_24_38,8.0,crossing_pair
x_4_37,x_24_39,8.0,crossing_pair
x_4_37,x_24_42,8.0,crossing_pair
x_4_37,x_24_43,8.0,crossing_pair
x_4_37,x_25_40,8.0,crossing_pair
x_4_37,x_25_44,8.0,crossing_pair
x_4_37,x_26_37,8.0,shared_nucleotide
x_4_37,x_26_38,8.0,crossing_pair
x_4_37,x_26_39,8.0,crossing_pair
x_4_37,x_26_42,8.0,crossing_pair
x_4_37,x_26_43,8.0,crossing_pair
x_4_37,x_27_37,8.0,shared_nucleotide
x_4_37,x_27_38,8.0,crossing_pair
x_4_37,x_27_39,8.0,crossing_pair
x_4_37,x_27_42,8.0,crossing_pair
x_4_37,x_27_43,8.0,crossing_pair
x_4_37,x_28_37,8.0,shared_nucleotide
x_4_37,x_28_38,8.0,crossing_pair
x_4_37,x_28_39,8.0,crossing_pair
x_4_37,x_28_42,8.0,crossing_pair
x_4_37,x_28_43,8.0,crossing_pair
x_4_37,x_29_37,8.0,shared_nucleotide
x_4_37,x_29_38,8.0,crossing_pair
x_4_37,x_29_39,8.0,crossing_pair
x_4_37,x_29_42,8.0,crossing_pair
x_4_37,x_29_43,8.0,crossing_pair
x_4_37,x_30_40,8.0,crossing_pair
x_4_37,x_30_44,8.0,crossing_pair
x_4_37,x_31_37,8.0,shared_nucleotide
x_4_37,x_31_38,8.0,crossing_pair
x_4_37,x_31_39,8.0,crossing_pair
x_4_37,x_31_42,8.0,crossing_pair
x_4_37,x_31_43,8.0,crossing_pair
x_4_37,x_32_40,8.0,crossing_pair
x_4_37,x_32_44,8.0,crossing_pair
x_4_37,x_33_37,8.0,shared_nucleotide
x_4_37,x_33_38,8.0,crossing_pair
x_4_37,x_33_39,8.0,crossing_pair
x_4_37,x_33_42,8.0,crossing_pair
x_4_37,x_33_43,8.0,crossing_pair
x_4_37,x_34_38,8.0,crossing_pair
x_4_37,x_34_39,8.0,crossing_pair
x_4_37,x_34_41,8.0,crossing_pair
x_4_37,x_34_42,8.0,crossing_pair
x_4_37,x_34_43,8.0,crossing_pair
x_4_37,x_35_39,8.0,crossing_pair
x_4_37,x_35_42,8.0,crossing_pair
x_4_37,x_35_43,8.0,crossing_pair
x_4_37,x_36_42,8.0,crossing_pair
x_4_37,x_36_43,8.0,crossing_pair
x_4_37,x_37_44,8.0,shared_nucleotide
x_4_38,x_4_39,8.0,shared_nucleotide
x_4_38,x_4_41,8.0,shared_nucleotide
x_4_38,x_4_42,8.0,shared_nucleotide
x_4_38,x_4_43,8.0,shared_nucleotide
x_4_38,x_5_40,8.0,crossing_pair
x_4_38,x_5_44,8.0,crossing_pair
x_4_38,x_6_38,8.0,shared_nucleotide
x_4_38,x_6_39,8.0,crossing_pair
x_4_38,x_6_42,8.0,crossing_pair
x_4_38,x_6_43,8.0,crossing_pair
x_4_38,x_7_38,8.0,shared_nucleotide
x_4_38,x_7_39,8.0,crossing_pair
x_4_38,x_7_42,8.0,crossing_pair
x_4_38,x_7_43,8.0,crossing_pair
x_4_38,x_8_38,8.0,shared_nucleotide
x_4_38,x_8_39,8.0,crossing_pair
x_4_38,x_8_42,8.0,crossing_pair
x_4_38,x_8_43,8.0,crossing_pair
x_4_38,x_9_38,8.0,shared_nucleotide
x_4_38,x_9_39,8.0,crossing_pair
x_4_38,x_9_42,8.0,crossing_pair
x_4_38,x_9_43,8.0,crossing_pair
x_4_38,x_10_40,8.0,crossing_pair
x_4_38,x_10_44,8.0,crossing_pair
x_4_38,x_11_40,8.0,crossing_pair
x_4_38,x_11_44,8.0,crossing_pair
x_4_38,x_12_40,8.0,crossing_pair
x_4_38,x_12_44,8.0,crossing_pair
x_4_38,x_13_38,8.0,shared_nucleotide
x_4_38,x_13_39,8.0,crossing_pair
x_4_38,x_13_41,8.0,crossing_pair
x_4_38,x_13_42,8.0,crossing_pair
x_4_38,x_13_43,8.0,crossing_pair
x_4_38,x_14_40,8.0,crossing_pair
x_4_38,x_14_44,8.0,crossing_pair
x_4_38,x_15_40,8.0,crossing_pair
x_4_38,x_15_44,8.0,crossing_pair
x_4_38,x_16_38,8.0,shared_nucleotide
x_4_38,x_16_39,8.0,crossing_pair
x_4_38,x_16_41,8.0,crossing_pair
x_4_38,x_16_42,8.0,crossing_pair
x_4_38,x_16_43,8.0,crossing_pair
x_4_38,x_17_38,8.0,shared_nucleotide
x_4_38,x_17_39,8.0,crossing_pair
x_4_38,x_17_42,8.0,crossing_pair
x_4_38,x_17_43,8.0,crossing_pair
x_4_38,x_18_40,8.0,crossing_pair
x_4_38,x_18_44,8.0,crossing_pair
x_4_38,x_19_40,8.0,crossing_pair
x_4_38,x_19_44,8.0,crossing_pair
x_4_38,x_20_38,8.0,shared_nucleotide
x_4_38,x_20_39,8.0,crossing_pair
x_4_38,x_20_41,8.0,crossing_pair
x_4_38,x_20_42,8.0,crossing_pair
x_4_38,x_20_43,8.0,crossing_pair
x_4_38,x_21_38,8.0,shared_nucleotide
x_4_38,x_21_39,8.0,crossing_pair
x_4_38,x_21_42,8.0,crossing_pair
x_4_38,x_21_43,8.0,crossing_pair
x_4_38,x_22_38,8.0,shared_nucleotide
x_4_38,x_22_39,8.0,crossing_pair
x_4_38,x_22_41,8.0,crossing_pair
x_4_38,x_22_42,8.0,crossing_pair
x_4_38,x_22_43,8.0,crossing_pair
x_4_38,x_23_38,8.0,shared_nucleotide
x_4_38,x_23_39,8.0,crossing_pair
x_4_38,x_23_42,8.0,crossing_pair
x_4_38,x_23_43,8.0,crossing_pair
x_4_38,x_24_38,8.0,shared_nucleotide
x_4_38,x_24_39,8.0,crossing_pair
x_4_38,x_24_42,8.0,crossing_pair
x_4_38,x_24_43,8.0,crossing_pair
x_4_38,x_25_40,8.0,crossing_pair
x_4_38,x_25_44,8.0,crossing_pair
x_4_38,x_26_38,8.0,shared_nucleotide
x_4_38,x_26_39,8.0,crossing_pair
x_4_38,x_26_42,8.0,crossing_pair
x_4_38,x_26_43,8.0,crossing_pair
x_4_38,x_27_38,8.0,shared_nucleotide
x_4_38,x_27_39,8.0,crossing_pair
x_4_38,x_27_42,8.0,crossing_pair
x_4_38,x_27_43,8.0,crossing_pair
x_4_38,x_28_38,8.0,shared_nucleotide
x_4_38,x_28_39,8.0,crossing_pair
x_4_38,x_28_42,8.0,crossing_pair
x_4_38,x_28_43,8.0,crossing_pair
x_4_38,x_29_38,8.0,shared_nucleotide
x_4_38,x_29_39,8.0,crossing_pair
x_4_38,x_29_42,8.0,crossing_pair
x_4_38,x_29_43,8.0,crossing_pair
x_4_38,x_30_40,8.0,crossing_pair
x_4_38,x_30_44,8.0,crossing_pair
x_4_38,x_31_38,8.0,shared_nucleotide
x_4_38,x_31_39,8.0,crossing_pair
x_4_38,x_31_42,8.0,crossing_pair
x_4_38,x_31_43,8.0,crossing_pair
x_4_38,x_32_40,8.0,crossing_pair
x_4_38,x_32_44,8.0,crossing_pair
x_4_38,x_33_38,8.0,shared_nucleotide
x_4_38,x_33_39,8.0,crossing_pair
x_4_38,x_33_42,8.0,crossing_pair
x_4_38,x_33_43,8.0,crossing_pair
x_4_38,x_34_38,8.0,shared_nucleotide
x_4_38,x_34_39,8.0,crossing_pair
x_4_38,x_34_41,8.0,crossing_pair
x_4_38,x_34_42,8.0,crossing_pair
x_4_38,x_34_43,8.0,crossing_pair
x_4_38,x_35_39,8.0,crossing_pair
x_4_38,x_35_42,8.0,crossing_pair
x_4_38,x_35_43,8.0,crossing_pair
x_4_38,x_36_42,8.0,crossing_pair
x_4_38,x_36_43,8.0,crossing_pair
x_4_38,x_37_44,8.0,crossing_pair
x_4_38,x_38_44,8.0,shared_nucleotide
x_4_39,x_4_41,8.0,shared_nucleotide
x_4_39,x_4_42,8.0,shared_nucleotide
x_4_39,x_4_43,8.0,shared_nucleotide
x_4_39,x_5_40,8.0,crossing_pair
x_4_39,x_5_44,8.0,crossing_pair
x_4_39,x_6_39,8.0,shared_nucleotide
x_4_39,x_6_42,8.0,crossing_pair
x_4_39,x_6_43,8.0,crossing_pair
x_4_39,x_7_39,8.0,shared_nucleotide
x_4_39,x_7_42,8.0,crossing_pair
x_4_39,x_7_43,8.0,crossing_pair
x_4_39,x_8_39,8.0,shared_nucleotide
x_4_39,x_8_42,8.0,crossing_pair
x_4_39,x_8_43,8.0,crossing_pair
x_4_39,x_9_39,8.0,shared_nucleotide
x_4_39,x_9_42,8.0,crossing_pair
x_4_39,x_9_43,8.0,crossing_pair
x_4_39,x_10_40,8.0,crossing_pair
x_4_39,x_10_44,8.0,crossing_pair
x_4_39,x_11_40,8.0,crossing_pair
x_4_39,x_11_44,8.0,crossing_pair
x_4_39,x_12_40,8.0,crossing_pair
x_4_39,x_12_44,8.0,crossing_pair
x_4_39,x_13_39,8.0,shared_nucleotide
x_4_39,x_13_41,8.0,crossing_pair
x_4_39,x_13_42,8.0,crossing_pair
x_4_39,x_13_43,8.0,crossing_pair
x_4_39,x_14_40,8.0,crossing_pair
x_4_39,x_14_44,8.0,crossing_pair
x_4_39,x_15_40,8.0,crossing_pair
x_4_39,x_15_44,8.0,crossing_pair
x_4_39,x_16_39,8.0,shared_nucleotide
x_4_39,x_16_41,8.0,crossing_pair
x_4_39,x_16_42,8.0,crossing_pair
x_4_39,x_16_43,8.0,crossing_pair
x_4_39,x_17_39,8.0,shared_nucleotide
x_4_39,x_17_42,8.0,crossing_pair
x_4_39,x_17_43,8.0,crossing_pair
x_4_39,x_18_40,8.0,crossing_pair
x_4_39,x_18_44,8.0,crossing_pair
x_4_39,x_19_40,8.0,crossing_pair
x_4_39,x_19_44,8.0,crossing_pair
x_4_39,x_20_39,8.0,shared_nucleotide
x_4_39,x_20_41,8.0,crossing_pair
x_4_39,x_20_42,8.0,crossing_pair
x_4_39,x_20_43,8.0,crossing_pair
x_4_39,x_21_39,8.0,shared_nucleotide
x_4_39,x_21_42,8.0,crossing_pair
x_4_39,x_21_43,8.0,crossing_pair
x_4_39,x_22_39,8.0,shared_nucleotide
x_4_39,x_22_41,8.0,crossing_pair
x_4_39,x_22_42,8.0,crossing_pair
x_4_39,x_22_43,8.0,crossing_pair
x_4_39,x_23_39,8.0,shared_nucleotide
x_4_39,x_23_42,8.0,crossing_pair
x_4_39,x_23_43,8.0,crossing_pair
x_4_39,x_24_39,8.0,shared_nucleotide
x_4_39,x_24_42,8.0,crossing_pair
x_4_39,x_24_43,8.0,crossing_pair
x_4_39,x_25_40,8.0,crossing_pair
x_4_39,x_25_44,8.0,crossing_pair
x_4_39,x_26_39,8.0,shared_nucleotide
x_4_39,x_26_42,8.0,crossing_pair
x_4_39,x_26_43,8.0,crossing_pair
x_4_39,x_27_39,8.0,shared_nucleotide
x_4_39,x_27_42,8.0,crossing_pair
x_4_39,x_27_43,8.0,crossing_pair
x_4_39,x_28_39,8.0,shared_nucleotide
x_4_39,x_28_42,8.0,crossing_pair
x_4_39,x_28_43,8.0,crossing_pair
x_4_39,x_29_39,8.0,shared_nucleotide
x_4_39,x_29_42,8.0,crossing_pair
x_4_39,x_29_43,8.0,crossing_pair
x_4_39,x_30_40,8.0,crossing_pair
x_4_39,x_30_44,8.0,crossing_pair
x_4_39,x_31_39,8.0,shared_nucleotide
x_4_39,x_31_42,8.0,crossing_pair
x_4_39,x_31_43,8.0,crossing_pair
x_4_39,x_32_40,8.0,crossing_pair
x_4_39,x_32_44,8.0,crossing_pair
x_4_39,x_33_39,8.0,shared_nucleotide
x_4_39,x_33_42,8.0,crossing_pair
x_4_39,x_33_43,8.0,crossing_pair
x_4_39,x_34_39,8.0,shared_nucleotide
x_4_39,x_34_41,8.0,crossing_pair
x_4_39,x_34_42,8.0,crossing_pair
x_4_39,x_34_43,8.0,crossing_pair
x_4_39,x_35_39,8.0,shared_nucleotide
x_4_39,x_35_42,8.0,crossing_pair
x_4_39,x_35_43,8.0,crossing_pair
x_4_39,x_36_42,8.0,crossing_pair
x_4_39,x_36_43,8.0,crossing_pair
x_4_39,x_37_44,8.0,crossing_pair
x_4_39,x_38_44,8.0,crossing_pair
x_4_39,x_39_44,8.0,shared_nucleotide
x_4_41,x_4_42,8.0,shared_nucleotide
x_4_41,x_4_43,8.0,shared_nucleotide
x_4_41,x_5_44,8.0,crossing_pair
x_4_41,x_6_42,8.0,crossing_pair
x_4_41,x_6_43,8.0,crossing_pair
x_4_41,x_7_42,8.0,crossing_pair
x_4_41,x_7_43,8.0,crossing_pair
x_4_41,x_8_42,8.0,crossing_pair
x_4_41,x_8_43,8.0,crossing_pair
x_4_41,x_9_42,8.0,crossing_pair
x_4_41,x_9_43,8.0,crossing_pair
x_4_41,x_10_44,8.0,crossing_pair
x_4_41,x_11_44,8.0,crossing_pair
x_4_41,x_12_44,8.0,crossing_pair
x_4_41,x_13_41,8.0,shared_nucleotide
x_4_41,x_13_42,8.0,crossing_pair
x_4_41,x_13_43,8.0,crossing_pair
x_4_41,x_14_44,8.0,crossing_pair
x_4_41,x_15_44,8.0,crossing_pair
x_4_41,x_16_41,8.0,shared_nucleotide
x_4_41,x_16_42,8.0,crossing_pair
x_4_41,x_16_43,8.0,crossing_pair
x_4_41,x_17_42,8.0,crossing_pair
x_4_41,x_17_43,8.0,crossing_pair
x_4_41,x_18_44,8.0,crossing_pair
x_4_41,x_19_44,8.0,crossing_pair
x_4_41,x_20_41,8.0,shared_nucleotide
x_4_41,x_20_42,8.0,crossing_pair
x_4_41,x_20_43,8.0,crossing_pair
x_4_41,x_21_42,8.0,crossing_pair
x_4_41,x_21_43,8.0,crossing_pair
x_4_41,x_22_41,8.0,shared_nucleotide
x_4_41,x_22_42,8.0,crossing_pair
x_4_41,x_22_43,8.0,crossing_pair
x_4_41,x_23_42,8.0,crossing_pair
x_4_41,x_23_43,8.0,crossing_pair
x_4_41,x_24_42,8.0,crossing_pair
x_4_41,x_24_43,8.0,crossing_pair
x_4_41,x_25_44,8.0,crossing_pair
x_4_41,x_26_42,8.0,crossing_pair
x_4_41,x_26_43,8.0,crossing_pair
x_4_41,x_27_42,8.0,crossing_pair
x_4_41,x_27_43,8.0,crossing_pair
x_4_41,x_28_42,8.0,crossing_pair
x_4_41,x_28_43,8.0,crossing_pair
x_4_41,x_29_42,8.0,crossing_pair
x_4_41,x_29_43,8.0,crossing_pair
x_4_41,x_30_44,8.0,crossing_pair
x_4_41,x_31_42,8.0,crossing_pair
x_4_41,x_31_43,8.0,crossing_pair
x_4_41,x_32_44,8.0,crossing_pair
x_4_41,x_33_42,8.0,crossing_pair
x_4_41,x_33_43,8.0,crossing_pair
x_4_41,x_34_41,8.0,shared_nucleotide
x_4_41,x_34_42,8.0,crossing_pair
x_4_41,x_34_43,8.0,crossing_pair
x_4_41,x_35_42,8.0,crossing_pair
x_4_41,x_35_43,8.0,crossing_pair
x_4_41,x_36_42,8.0,crossing_pair
x_4_41,x_36_43,8.0,crossing_pair
x_4_41,x_37_44,8.0,crossing_pair
x_4_41,x_38_44,8.0,crossing_pair
x_4_41,x_39_44,8.0,crossing_pair
x_4_42,x_4_43,8.0,shared_nucleotide
x_4_42,x_5_44,8.0,crossing_pair
x_4_42,x_6_42,8.0,shared_nucleotide
x_4_42,x_6_43,8.0,crossing_pair
x_4_42,x_7_42,8.0,shared_nucleotide
x_4_42,x_7_43,8.0,crossing_pair
x_4_42,x_8_42,8.0,shared_nucleotide
x_4_42,x_8_43,8.0,crossing_pair
x_4_42,x_9_42,8.0,shared_nucleotide
x_4_42,x_9_43,8.0,crossing_pair
x_4_42,x_10_44,8.0,crossing_pair
x_4_42,x_11_44,8.0,crossing_pair
x_4_42,x_12_44,8.0,crossing_pair
x_4_42,x_13_42,8.0,shared_nucleotide
x_4_42,x_13_43,8.0,crossing_pair
x_4_42,x_14_44,8.0,crossing_pair
x_4_42,x_15_44,8.0,crossing_pair
x_4_42,x_16_42,8.0,shared_nucleotide
x_4_42,x_16_43,8.0,crossing_pair
x_4_42,x_17_42,8.0,shared_nucleotide
x_4_42,x_17_43,8.0,crossing_pair
x_4_42,x_18_44,8.0,crossing_pair
x_4_42,x_19_44,8.0,crossing_pair
x_4_42,x_20_42,8.0,shared_nucleotide
x_4_42,x_20_43,8.0,crossing_pair
x_4_42,x_21_42,8.0,shared_nucleotide
x_4_42,x_21_43,8.0,crossing_pair
x_4_42,x_22_42,8.0,shared_nucleotide
x_4_42,x_22_43,8.0,crossing_pair
x_4_42,x_23_42,8.0,shared_nucleotide
x_4_42,x_23_43,8.0,crossing_pair
x_4_42,x_24_42,8.0,shared_nucleotide
x_4_42,x_24_43,8.0,crossing_pair
x_4_42,x_25_44,8.0,crossing_pair
x_4_42,x_26_42,8.0,shared_nucleotide
x_4_42,x_26_43,8.0,crossing_pair
x_4_42,x_27_42,8.0,shared_nucleotide
x_4_42,x_27_43,8.0,crossing_pair
x_4_42,x_28_42,8.0,shared_nucleotide
x_4_42,x_28_43,8.0,crossing_pair
x_4_42,x_29_42,8.0,shared_nucleotide
x_4_42,x_29_43,8.0,crossing_pair
x_4_42,x_30_44,8.0,crossing_pair
x_4_42,x_31_42,8.0,shared_nucleotide
x_4_42,x_31_43,8.0,crossing_pair
x_4_42,x_32_44,8.0,crossing_pair
x_4_42,x_33_42,8.0,shared_nucleotide
x_4_42,x_33_43,8.0,crossing_pair
x_4_42,x_34_42,8.0,shared_nucleotide
x_4_42,x_34_43,8.0,crossing_pair
x_4_42,x_35_42,8.0,shared_nucleotide
x_4_42,x_35_43,8.0,crossing_pair
x_4_42,x_36_42,8.0,shared_nucleotide
x_4_42,x_36_43,8.0,crossing_pair
x_4_42,x_37_44,8.0,crossing_pair
x_4_42,x_38_44,8.0,crossing_pair
x_4_42,x_39_44,8.0,crossing_pair
x_4_43,x_5_44,8.0,crossing_pair
x_4_43,x_6_43,8.0,shared_nucleotide
x_4_43,x_7_43,8.0,shared_nucleotide
x_4_43,x_8_43,8.0,shared_nucleotide
x_4_43,x_9_43,8.0,shared_nucleotide
x_4_43,x_10_44,8.0,crossing_pair
x_4_43,x_11_44,8.0,crossing_pair
x_4_43,x_12_44,8.0,crossing_pair
x_4_43,x_13_43,8.0,shared_nucleotide
x_4_43,x_14_44,8.0,crossing_pair
x_4_43,x_15_44,8.0,crossing_pair
x_4_43,x_16_43,8.0,shared_nucleotide
x_4_43,x_17_43,8.0,shared_nucleotide
x_4_43,x_18_44,8.0,crossing_pair
x_4_43,x_19_44,8.0,crossing_pair
x_4_43,x_20_43,8.0,shared_nucleotide
x_4_43,x_21_43,8.0,shared_nucleotide
x_4_43,x_22_43,8.0,shared_nucleotide
x_4_43,x_23_43,8.0,shared_nucleotide
x_4_43,x_24_43,8.0,shared_nucleotide
x_4_43,x_25_44,8.0,crossing_pair
x_4_43,x_26_43,8.0,shared_nucleotide
x_4_43,x_27_43,8.0,shared_nucleotide
x_4_43,x_28_43,8.0,shared_nucleotide
x_4_43,x_29_43,8.0,shared_nucleotide
x_4_43,x_30_44,8.0,crossing_pair
x_4_43,x_31_43,8.0,shared_nucleotide
x_4_43,x_32_44,8.0,crossing_pair
x_4_43,x_33_43,8.0,shared_nucleotide
x_4_43,x_34_43,8.0,shared_nucleotide
x_4_43,x_35_43,8.0,shared_nucleotide
x_4_43,x_36_43,8.0,shared_nucleotide
x_4_43,x_37_44,8.0,crossing_pair
x_4_43,x_38_44,8.0,crossing_pair
x_4_43,x_39_44,8.0,crossing_pair
x_5_13,x_5_16,8.0,shared_nucleotide
x_5_13,x_5_20,8.0,shared_nucleotide
x_5_13,x_5_22,8.0,shared_nucleotide
x_5_13,x_5_34,8.0,shared_nucleotide
x_5_13,x_5_40,8.0,shared_nucleotide
x_5_13,x_5_44,8.0,shared_nucleotide
x_5_13,x_6_14,8.0,crossing_pair
x_5_13,x_6_18,8.0,crossing_pair
x_5_13,x_6_19,8.0,crossing_pair
x_5_13,x_6_30,8.0,crossing_pair
x_5_13,x_6_37,8.0,crossing_pair
x_5_13,x_6_38,8.0,crossing_pair
x_5_13,x_6_39,8.0,crossing_pair
x_5_13,x_6_42,8.0,crossing_pair
x_5_13,x_6_43,8.0,crossing_pair
x_5_13,x_7_14,8.0,crossing_pair
x_5_13,x_7_18,8.0,crossing_pair
x_5_13,x_7_19,8.0,crossing_pair
x_5_13,x_7_30,8.0,crossing_pair
x_5_13,x_7_37,8.0,crossing_pair
x_5_13,x_7_38,8.0,crossing_pair
x_5_13,x_7_39,8.0,crossing_pair
x_5_13,x_7_42,8.0,crossing_pair
x_5_13,x_7_43,8.0,crossing_pair
x_5_13,x_8_14,8.0,crossing_pair
x_5_13,x_8_18,8.0,crossing_pair
x_5_13,x_8_19,8.0,crossing_pair
x_5_13,x_8_30,8.0,crossing_pair
x_5_13,x_8_37,8.0,crossing_pair
x_5_13,x_8_38,8.0,crossing_pair
x_5_13,x_8_39,8.0,crossing_pair
x_5_13,x_8_42,8.0,crossing_pair
x_5_13,x_8_43,8.0,crossing_pair
x_5_13,x_9_14,8.0,crossing_pair
x_5_13,x_9_18,8.0,crossing_pair
x_5_13,x_9_19,8.0,crossing_pair
x_5_13,x_9_30,8.0,crossing_pair
x_5_13,x_9_37,8.0,crossing_pair
x_5_13,x_9_38,8.0,crossing_pair
x_5_13,x_9_39,8.0,crossing_pair
x_5_13,x_9_42,8.0,crossing_pair
